timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,action,key,vault,desiredaccess,returncode,imagepath,classification,eventtype,fileid,fileusn,info,scansource,accessmask,washardened,eventid,featuretype,keypath,newvalue,oldvalue,usermode,valuename,creationtime,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,id,process,reason,threadtime,biggestoffsetwritten,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,featureid,integritylevel,processcontextid,data,startstop,deltacpu,deltawall,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,linksourcename,linktargetname,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,first resource path,first resource type,resource count,scan source,type,startqpc,fullregionsize,lastprotectionmask,targetaddress,channel,processimagepath,taintreason,count,terminationtime,oldfilename,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt
"2025-12-17 20:17:57.4259991Z","myETW","0","0","2025-12-17 20:17:56.390982500Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\MrmCoreR.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1766002676390982500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4264554Z","myETW","0","0","2025-12-17 20:17:56.391427800Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\Windows.StateRepositoryClient.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1766002676391427800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4305904Z","myETW","0","0","2025-12-17 20:17:56.395526800Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\d3d10warp.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1766002676395526800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4307532Z","myETW","0","0","2025-12-17 20:17:56.395672900Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1766002676395672900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4307481Z","myETW","0","0","2025-12-17 20:17:56.395683600Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\d3d10warp.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1766002676395683600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.3960015Z","ETW","0","0","2025-12-17 20:17:56.3960015Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3308 MsMpEng.exe",8676,,," 5476 explorer.exe",,,,,,,,,,,,,1766002676396001500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4311260Z","myETW","0","0","2025-12-17 20:17:56.396057400Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\profapi.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1766002676396057400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4331269Z","myETW","0","0","2025-12-17 20:17:56.398037400Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\dcomp.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1766002676398037400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4333283Z","myETW","0","0","2025-12-17 20:17:56.398198300Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1766002676398198300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4332980Z","myETW","0","0","2025-12-17 20:17:56.398208100Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\dcomp.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1766002676398208100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4334229Z","myETW","0","0","2025-12-17 20:17:56.398331600Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\Microsoft.Internal.WarpPal.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1766002676398331600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4337194Z","myETW","0","0","2025-12-17 20:17:56.398609800Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1766002676398609800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4337123Z","myETW","0","0","2025-12-17 20:17:56.398618200Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\Microsoft.Internal.WarpPal.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1766002676398618200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4338150Z","myETW","0","0","2025-12-17 20:17:56.398720300Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\BCP47mrm.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1766002676398720300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4340406Z","myETW","0","0","2025-12-17 20:17:56.398922600Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1766002676398922600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4340366Z","myETW","0","0","2025-12-17 20:17:56.398938900Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\BCP47mrm.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1766002676398938900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4354799Z","myETW","0","0","2025-12-17 20:17:56.400367500Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\TextShaping.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1766002676400367500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4357675Z","myETW","0","0","2025-12-17 20:17:56.400628200Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1766002676400628200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4357762Z","myETW","0","0","2025-12-17 20:17:56.400662500Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\TextShaping.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1766002676400662500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4047877Z","ETW","1","0","2025-12-17 20:17:56.4047877Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3308 MsMpEng.exe",8676,,,,,,,,0,,,,,,,,1766002676404787800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",12154261125147817834,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4054836Z","ETW","0","0","2025-12-17 20:17:56.4054836Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3308 MsMpEng.exe",8676,,," 5476 explorer.exe",,,,,,,,,,,,,1766002676405483600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4056426Z","ETW","1","0","2025-12-17 20:17:56.4056426Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3308 MsMpEng.exe",8676,,,,,,,,0,,,,,,,,1766002676405642600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",12154261125147817834,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4059434Z","ETW","1","0","2025-12-17 20:17:56.4059434Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3308 MsMpEng.exe",8676,,,,,,,,0,,,,,,,,1766002676405943400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",12154261125147817834,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4069001Z","ETW","1","0","2025-12-17 20:17:56.4069001Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3308 MsMpEng.exe",8676,,,,,,,,0,,,,,,,,1766002676406900100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",12154261125147817834,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4069157Z","ETW","1","0","2025-12-17 20:17:56.4069157Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3308 MsMpEng.exe",8676,,,,,,,,0,,,,,,,,1766002676406915700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",12154261125147817834,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4073305Z","ETW","1","0","2025-12-17 20:17:56.4073305Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3308 MsMpEng.exe",8676,,,,,,,,0,,,,,,,,1766002676407330500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"insert",12154261125147817834,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4074072Z","ETW","1","0","2025-12-17 20:17:56.4074072Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3308 MsMpEng.exe",8676,,,,,,,,2147943568,,,,,,,,1766002676407407200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",3021846599222544108,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4097246Z","ETW","1","0","2025-12-17 20:17:56.4097246Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3308 MsMpEng.exe",8676,,,,,,,,0,,,,,,,,1766002676409724600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",12154261125147817834,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4099091Z","ETW","1","0","2025-12-17 20:17:56.4099091Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3308 MsMpEng.exe",8676,,,,,,,,0,,,,,,,,1766002676409909100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",12154261125147817834,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4100120Z","ETW","1","0","2025-12-17 20:17:56.4100120Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3308 MsMpEng.exe",8676,,,,,,,,0,,,,,,,,1766002676410012000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",12154261125147817834,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4100297Z","ETW","1","0","2025-12-17 20:17:56.4100297Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3308 MsMpEng.exe",8676,,,,,,,,0,,,,,,,,1766002676410029700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",12154261125147817834,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4100366Z","ETW","1","0","2025-12-17 20:17:56.4100366Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3308 MsMpEng.exe",8676,,,,,,,,0,,,,,,,,1766002676410036700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",12154261125147817834,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4452929Z","myETW","0","0","2025-12-17 20:17:56.410080900Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtOpenFile C:\Windows\System32\Windows.UI.Xaml.Controls.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE",,,,,,,,,,,1766002676410080900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4102118Z","ETW","1","0","2025-12-17 20:17:56.4102118Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3308 MsMpEng.exe",8676,,,,,,,,0,,,,,,,,1766002676410211800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",12154261125147817834,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4456813Z","myETW","0","0","2025-12-17 20:17:56.410444100Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtQueryInformationProcess with InfoClass=ProcessDeviceMap",,,,,,,,,,,1766002676410444100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:57.4456814Z","myETW","0","0","2025-12-17 20:17:56.410466800Z","Hook-Provider",7007,"HookTask"," 3308 MsMpEng.exe",,,," 3308 MsMpEng.exe",,"NtCreateFile \??\C:\Windows\System32\Windows.UI.Xaml.Controls.dll with DesiredAccess=0x100080:FILE_READ_ATTRIBUTES|SYNCHRONIZE and Disposition='open or fail if not exists'",,,,,,,,,,,1766002676410466800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4106147Z","ETW","1","0","2025-12-17 20:17:56.4106147Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3308 MsMpEng.exe",8676,,,,,,,,0,,,,,,,,1766002676410614700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",12154261125147817834,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4106292Z","ETW","1","0","2025-12-17 20:17:56.4106292Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3308 MsMpEng.exe",8676,,,,,,,,0,,,,,,,,1766002676410629300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",12154261125147817834,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:56.4106425Z","ETW","1","0","2025-12-17 20:17:56.4106425Z","Microsoft-Antimalware-Engine",44,"MetaStoreTask MetaStoreAction"," 3308 MsMpEng.exe",8676,,,,,,,,0,,,,,,,,1766002676410642500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",12154261125147817834,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
